id,order_id,product_id,quantity,id,customer_id,employee_id,date,shipper_id,id,name,contact,address,city,postal_code,country,id,name,supplier_id,category_id,unit,price,id,name,description,employee_id,last_name,first_name,birthdate,photo,notes,id,name,phone,id,name,contact,address,city,postal_code,country,phone
348,10380,30,18,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,30,"Nord-Ost Matjeshering",13,8,"10 - 200 g glasses",25.89,8,Seafood,"Seaweed and fish",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713"
351,10380,70,30,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,70,"Outback Lager",7,1,"24 - 355 ml bottles",15,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
336,10373,71,50,10373,37,4,1996-12-05,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,71,Flotemysost,15,4,"10 - 500 g pkgs.",21.5,4,"Dairy Products",Cheeses,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
138,10298,62,15,10298,37,6,1996-09-05,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,62,"Tarte au sucre",29,3,"48 pies",49.3,3,Confections,"Desserts, candies, and sweet breads",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",29,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955"
137,10298,59,30,10298,37,6,1996-09-05,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,59,"Raclette Courdavault",28,4,"5 kg pkg.",55,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
350,10380,60,6,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,60,"Camembert Pierrot",28,4,"15 - 300 g rounds",34,4,"Dairy Products",Cheeses,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
349,10380,53,20,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,53,"Perth Pasties",24,6,"48 pieces",32.8,6,Meat/Poultry,"Prepared meats",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
233,10335,31,25,10335,37,7,1996-10-22,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,31,"Gorgonzola Telino",14,4,"12 - 100 g pkgs",12.5,4,"Dairy Products",Cheeses,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
234,10335,32,6,10335,37,7,1996-10-22,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,32,"Mascarpone Fabioli",14,4,"24 - 200 g pkgs.",32,4,"Dairy Products",Cheeses,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
232,10335,2,7,10335,37,7,1996-10-22,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,2,Chang,1,1,"24 - 12 oz bottles",19,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",2,"United Package","(503) 555-3199",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
135,10298,2,40,10298,37,6,1996-09-05,2,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,2,Chang,1,1,"24 - 12 oz bottles",19,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
186,10318,41,20,10318,38,8,1996-10-01,2,38,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,41,"Jacks New England Clam Chowder",19,8,"12 - 12 oz cans",9.65,8,Seafood,"Seaweed and fish",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
187,10318,76,6,10318,38,8,1996-10-01,2,38,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,76,Lakkalikoori,23,1,"500 ml",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
182,10315,70,30,10315,38,4,1996-09-26,2,38,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,70,"Outback Lager",7,1,"24 - 355 ml bottles",15,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
181,10315,34,14,10315,38,4,1996-09-26,2,38,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,34,"Sasquatch Ale",16,1,"24 - 12 oz bottles",14,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
196,10323,39,4,10323,39,4,1996-10-07,1,39,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,39,"Chartreuse verte",18,1,"750 cc per bottle",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
195,10323,25,4,10323,39,4,1996-10-07,1,39,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,25,"NuNuCa Nuss-Nougat-Creme",11,3,"20 - 450 g glasses",14,3,Confections,"Desserts, candies, and sweet breads",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831",11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510"
194,10323,15,5,10323,39,4,1996-10-07,1,39,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,15,"Genen Shouyu",6,2,"24 - 250 ml bottles",15.5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
474,10425,55,10,10425,41,6,1997-01-24,2,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,55,"Pate chinois",25,6,"24 boxes x 2 pies",24,6,Meat/Poultry,"Prepared meats",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
295,10358,36,20,10358,41,5,1996-11-20,1,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,36,"Inlagd Sill",17,8,"24 - 250 g jars",19,8,Seafood,"Seaweed and fish",5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
475,10425,76,20,10425,41,6,1997-01-24,2,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,76,Lakkalikoori,23,1,"500 ml",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
274,10350,69,18,10350,41,6,1996-11-11,2,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,69,Gudbrandsdalsost,15,4,"10 kg pkg.",36,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
273,10350,50,15,10350,41,6,1996-11-11,2,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,50,"Valkoinen suklaa",23,3,"12 - 100 g bars",16.25,3,Confections,"Desserts, candies, and sweet breads",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
294,10358,34,10,10358,41,5,1996-11-20,1,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,34,"Sasquatch Ale",16,1,"24 - 12 oz bottles",14,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
293,10358,24,10,10358,41,5,1996-11-20,1,41,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,24,"Guarana Fantastica",10,1,"12 - 355 ml cans",4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640"
258,10343,76,15,10343,44,4,1996-10-31,1,44,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,76,Lakkalikoori,23,1,"500 ml",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
